idx,category,cd_l1,gt_b0,pred_b0,gt_b1,pred_b1,w2_h0,w2_h1,w1_h0,bd_h0,bd_h1,n_gt_h0,n_pred_h0,n_gt_h1,n_pred_h1,topo_error
936,cabinet,10.79794205725193,1,1,0,0,0.004169946264153326,0.005500052098221941,0.06493583631313596,0.0005320550334461834,0.0008266731171507301,256,256,590,873,0.009669998362375268
937,cabinet,10.157880373299122,1,1,0,0,0.000764949934703242,0.001997733532655666,0.00974786812463994,0.00024947289617186993,0.00033828469856245387,256,256,729,789,0.002762683467358908
938,cabinet,7.830385118722916,1,1,0,0,0.003659183479902403,0.005377115479553415,0.057545996878477695,0.0003875364151282937,0.0006269365343596449,256,256,563,769,0.009036298959455819
939,cabinet,5.503778345882893,1,1,0,0,0.0036520421700847547,0.00637020351270984,0.05112621512960646,0.000841529188901239,0.0011118540722930355,256,256,511,695,0.010022245682794594
940,cabinet,7.6025607995688915,1,1,0,0,0.0009217556067359838,0.0016794849341116667,0.007907832024170188,0.00045773601611867696,0.00031167396373079926,256,256,771,753,0.0026012405408476504
941,cabinet,8.49001482129097,1,1,0,0,0.0005529797469716478,0.0024364467106410596,0.007543932626193165,0.0001674858343004848,0.00037335257913964897,256,256,779,811,0.002989426457612707
942,cabinet,6.720266304910183,1,1,0,0,0.0027996699645053288,0.003894181173569284,0.04423005365516949,0.0002926881793345404,0.0008734312008890563,256,256,571,793,0.006693851138074613
943,cabinet,6.8076010793447495,1,1,0,0,0.000693129323645703,0.0014232388029332922,0.006926282101434141,0.00023646587408351558,0.0002460688399753673,256,256,656,713,0.002116368126578995
944,cabinet,10.090723633766174,1,1,0,0,0.003434322545819755,0.0039463986960711775,0.05470005060095606,0.0002840770360120759,0.0004258600356046452,256,256,536,854,0.0073807212418909324
945,cabinet,9.353941306471825,1,1,0,0,0.003208224800112137,0.0036851820122479353,0.050523388602480346,0.0002500730280004396,0.000344759744696492,256,256,647,823,0.006893406812360073
946,cabinet,7.883523590862751,1,1,0,0,0.003760353283478242,0.004542259021027403,0.05946132671190403,0.0005300265865806472,0.0004895256459813492,256,256,585,764,0.008302612304505644
947,cabinet,7.426337338984013,1,1,0,0,0.00035161425377898403,0.0020297283906914746,0.004590329972633237,0.00010211849145073601,0.0003670580230804646,256,256,609,684,0.0023813426444704586
948,cabinet,7.888734340667725,1,1,0,0,0.0009445918169744884,0.002541567896096728,0.014116464076778187,9.703849383957408e-05,0.00040344384657839226,256,256,633,758,0.003486159713071216
949,cabinet,12.621019966900349,1,1,0,0,0.0012896444883679621,0.0031352049705941805,0.01963266415140431,0.00010609488438951837,0.0005196111289595189,256,256,755,798,0.004424849458962142
950,cabinet,9.08730085939169,1,1,0,0,0.000764227451859327,0.001718100539912991,0.011043642698337013,0.0001573587138148794,0.00033923954909768336,256,256,801,816,0.0024823279917723182
951,cabinet,13.53618036955595,1,1,0,0,0.0027331073804806208,0.0053043836920040905,0.04107338891662649,0.0005224363777004337,0.0006082976186524364,256,256,782,835,0.008037491072484712
952,cabinet,11.162187904119492,1,1,0,0,0.0007952919619464514,0.0019382618744287492,0.010303448725728399,0.00025405436855455155,0.000409646088573079,256,256,761,828,0.0027335538363752005
953,cabinet,6.423890590667725,1,1,0,0,0.0011707218607613108,0.001680325878455698,0.016988606433664455,0.00017121656898176976,0.000517048326671969,256,256,613,678,0.0028510477392170086
954,cabinet,9.906144812703133,1,1,0,0,0.0013827197690647935,0.003246360093910372,0.021391403815130473,0.00021904769925533418,0.00034088743032394114,256,256,646,773,0.004629079862975166
955,cabinet,9.227139875292778,1,1,0,0,0.006451495808609647,0.007747101823918305,0.10107675374915706,0.0006819892064072498,0.0012393949453631224,256,256,490,775,0.014198597632527952
956,cabinet,7.7018472366034985,1,1,0,0,0.0008819785705128544,0.006923076220190905,0.012413024479252615,0.00029970684285878305,0.0026419870170704958,256,256,634,688,0.007805054790703759
957,cabinet,6.518461741507053,1,1,0,0,0.005167716621456245,0.007578383207045702,0.08149341236304491,0.0006431223345426673,0.0011281487816853474,256,256,466,745,0.012746099828501948
958,cabinet,11.322425678372383,1,1,0,0,0.002936212880272114,0.005668896302900109,0.04397701176728514,0.0004718514914612837,0.0026464803047001138,256,256,790,801,0.008605109183172224
959,cabinet,8.353560231626034,1,1,0,0,0.0022715276952795993,0.004344817413175899,0.034854791902766226,0.00033298213763439857,0.0006004286069771678,256,256,590,779,0.006616345108455498
960,cabinet,8.530590683221817,1,1,0,0,0.002717617093596828,0.004071224497546061,0.042998662815256744,0.00022844529813868895,0.0005309382464830318,256,256,671,836,0.006788841591142888
961,cabinet,12.267263606190681,1,1,0,0,0.0005173227224863618,0.0026720811229969913,0.005942501842136233,0.00017286735420540822,0.0008179091996462105,256,256,807,755,0.003189403845483353
962,cabinet,10.843879543244839,1,1,0,0,0.0018781735695782697,0.002268672120398054,0.029585676773099756,0.0002872633726226925,0.00030403934734923865,256,256,712,837,0.004146845689976324
963,cabinet,7.377881556749344,1,1,0,0,0.0007327042512967564,0.0022536640709314797,0.010426864592987042,0.00017318232860157393,0.0005175854287691408,256,256,627,686,0.002986368322228236
964,cabinet,4.734643269330263,1,1,0,0,0.002223315442749624,0.00332749017585764,0.028987101873145623,0.0011565861747742457,0.0011115206296700942,256,256,519,599,0.005550805618607263
965,cabinet,5.775462836027145,1,1,0,0,0.004767753193770297,0.00532837555186135,0.07577171650454152,0.000539792413948411,0.0006993204991656001,256,256,537,818,0.010096128745631646
966,cabinet,8.417369797825813,1,1,0,0,0.0037378637727348003,0.00495268720213099,0.059582527979789156,0.0003040159326199066,0.0006594735263518135,256,256,556,803,0.00869055097486579
967,cabinet,9.273719042539597,1,1,0,0,0.001322527058394075,0.0022860772165193594,0.019306496307202707,0.0002018229660688646,0.0006004353810069385,256,256,660,796,0.0036086042749134345
968,cabinet,14.78428766131401,1,1,0,0,0.008232919835840073,0.008498177558881565,0.13034594184442508,0.000833252757396763,0.001339741857050757,256,256,622,903,0.016731097394721638
969,cabinet,10.702650994062424,1,1,0,0,0.0007292757408600886,0.0028986076792532245,0.008891904776142403,0.0004377466609547737,0.0005572702892192916,256,256,872,789,0.003627883420113313
970,cabinet,7.01863644644618,1,1,0,0,0.0008414810191261085,0.0020266536434239714,0.007983881020711951,0.000233347390308003,0.000271995943320336,256,256,597,644,0.00286813466255008
971,cabinet,7.280559744685888,1,1,0,0,0.00039472330670707286,0.0019315677398845977,0.005676765858458103,6.871556511077372e-05,0.0011456229478393639,256,256,681,694,0.0023262910465916705
972,cabinet,6.140047684311867,1,1,0,0,0.0034267876744072394,0.00463291814492501,0.054394963637204696,0.0003380221850030618,0.001172049151676964,256,256,524,696,0.00805970581933225
973,cabinet,7.532102987170219,1,1,0,0,0.002491599796361665,0.004704286831899309,0.02607537226144173,0.0008833546968814963,0.0021170938968859093,256,256,495,615,0.007195886628260975
974,cabinet,9.752769954502583,1,1,0,0,0.0007132290223942803,0.0017354190692148521,0.009051293584419216,0.00021668174964824347,0.0004301469765524519,256,256,765,806,0.0024486480916091325
975,cabinet,15.502228401601315,1,1,0,0,0.0055309436498279805,0.006934637388696957,0.08660686584580919,0.0006435813732110079,0.0010054502315729047,256,256,549,799,0.012465581038524937
976,cabinet,6.330140866339207,1,1,0,0,0.0054364354411329955,0.0066024969714273555,0.08383566890712976,0.0012249332550226576,0.0008152153688779419,256,256,594,826,0.012038932412560351
977,cabinet,7.570374291390181,1,1,0,0,0.0014458521300373978,0.0015255319956144324,0.022556297952882127,0.0002913031448691372,0.00037901948604704676,256,256,781,762,0.00297138412565183
978,cabinet,12.764818966388702,1,1,0,0,0.007660876143185822,0.008536210850702346,0.11898718456076308,0.001074925747830538,0.0010228064493906916,256,256,569,836,0.01619708699388817
979,cabinet,7.8478725627064705,1,1,0,0,0.004736844391254933,0.007177832387866476,0.07514183779750101,0.0004931664043585915,0.001183306039967736,256,256,502,784,0.011914676779121409
980,cabinet,11.302103288471699,1,1,0,0,0.005799166434477964,0.006992291086214257,0.0921221272869931,0.00044127009580179066,0.0007567278083525225,256,256,604,884,0.012791457520692221
981,cabinet,8.237575180828571,1,1,0,0,0.0037046784455730905,0.004677064602270876,0.052408987806759705,0.0006835572063564723,0.0008306570229645037,256,256,564,734,0.008381743047843967
982,cabinet,7.015738636255264,1,1,0,0,0.00039519259592983667,0.0016091383591186068,0.004189721596417909,0.00020527926431522514,0.0004953230751187001,256,256,572,635,0.0020043309550484435
983,cabinet,8.99567548185587,1,1,0,0,0.0016716323197955218,0.0021016176752923083,0.026259333769503238,0.00014034660253852988,0.0003194418333577293,256,256,683,831,0.00377324999508783
984,cabinet,12.66295462846756,1,1,0,0,0.0056059918862448955,0.006460192618123866,0.08790641039650005,0.0007283410661362809,0.0007918941241873891,256,256,723,890,0.012066184504368763
985,cabinet,9.89549420773983,1,1,0,0,0.004014884807095045,0.005125422401997014,0.06368170602969433,0.0004220899887121682,0.0007918252289100466,256,256,577,813,0.00914030720909206
986,cabinet,8.843433111906052,1,1,0,0,0.0034022497409606453,0.00404548443136019,0.0506082004521267,0.0009542997522276921,0.0009304905612106413,256,256,508,701,0.007447734172320836
987,cabinet,11.311236768960953,1,1,0,0,0.0019844865703924452,0.0035737462578226504,0.029652622941950712,0.0006196251047614343,0.0006728566613923674,256,256,635,787,0.005558232828215095
988,cabinet,11.376743204891682,1,1,0,0,0.0017372053592141056,0.0035245722796594437,0.026967703602860355,0.00030761161711953186,0.0005097853318844926,256,256,709,789,0.005261777638873549
989,cabinet,5.319682881236076,1,1,0,0,0.003426813577994396,0.005873166417434668,0.05419281712113738,0.000439994448949349,0.0015843078959229546,256,256,541,730,0.009299979995429065
990,cabinet,8.40574037283659,1,1,0,0,0.0007639229960315291,0.001897990503891134,0.010992300355328551,0.0001921198361595905,0.0005469523864001062,256,256,729,773,0.002661913499922663
991,cabinet,8.78932885825634,1,1,0,0,0.0013509644949124171,0.008141515349814962,0.020381930166433783,0.0003635026371542893,0.0046839582154942815,256,256,672,797,0.00949247984472738
992,cabinet,8.643651381134987,1,1,0,0,0.004333149610317003,0.006233183173117455,0.06848454723902046,0.00035129304295301866,0.000999171928539419,256,256,581,796,0.010566332783434457
993,cabinet,13.078220188617706,1,1,0,0,0.0063810262990814355,0.0069451216361896785,0.10138863456336084,0.0005686031924682089,0.0008271064688261005,256,256,516,853,0.013326147935271114
994,cabinet,12.90962379425764,1,1,0,0,0.00150977677813666,0.0031803958858678105,0.02143188775616845,0.00038777498640474913,0.0006564097610586451,256,256,787,776,0.004690172664004471
995,cabinet,9.363274089992046,1,1,0,0,0.001075314211451714,0.003526134953945237,0.01663382832837445,0.00010913012030348682,0.00043053197449121434,256,256,691,798,0.004601449165396951
996,cabinet,11.530977673828602,1,1,0,0,0.0019226317177215447,0.004712881711747717,0.029932590159799606,0.0002350441357449884,0.0006059792296229616,256,256,728,810,0.006635513429469261
997,cabinet,9.936153888702393,1,1,0,0,0.002451299615098082,0.003497695568913404,0.03731802533488188,0.0007541913659664008,0.0008271157119899616,256,256,637,807,0.005948995184011486
998,cabinet,7.529002148658037,1,1,0,0,0.0014431478318895979,0.0023757066499631545,0.02182699159083908,0.0002805111698828376,0.0005948472150684997,256,256,538,704,0.003818854481852752
999,cabinet,12.392016127705574,1,1,0,0,0.0008973339304568603,0.002788084895671077,0.011738255638795374,0.00040482778181384627,0.0008438268768495414,256,256,734,802,0.003685418826127937
1000,cabinet,11.281980201601982,1,1,0,0,0.007453368316547841,0.009537508768986078,0.11707444694979938,0.001105561134364566,0.0021135857581116766,256,256,600,855,0.016990877085533918
1001,cabinet,9.960608556866646,1,1,0,0,0.002737043331486522,0.0037650887431488994,0.04321731427445566,0.00021950893050274797,0.0003934312936588417,256,256,660,807,0.006502132074635422
1002,cabinet,7.973267696797848,1,1,0,0,0.0007424952571927089,0.0027481778306618137,0.01024295206443207,0.00022080962578419072,0.0009914292339134809,256,256,704,721,0.003490673087854523
1003,cabinet,9.279388934373856,1,1,0,0,0.004649008706855619,0.005698295528094795,0.07334325235587086,0.0006082794667817007,0.0006966296696571499,256,256,609,841,0.010347304234950415
1004,cabinet,14.204056933522224,1,1,0,0,0.005498891084117615,0.006626418525279203,0.08700219689895529,0.00047684019246186423,0.0009983228512016216,256,256,728,841,0.012125309609396819
1005,cabinet,8.034362457692623,1,1,0,0,0.004156420436038508,0.006368849777583601,0.05691747173451033,0.0009985069134739871,0.0015483339154614341,256,256,514,690,0.01052527021362211
1006,cabinet,8.358131162822247,1,1,0,0,0.003829586154275181,0.004951304461374707,0.06044784674425306,0.0002671559047197382,0.0009287255764373362,256,256,598,807,0.008780890615649888
1007,cabinet,5.06990309804678,1,1,0,0,0.001778569848625922,0.003333155906230301,0.027733409896295226,0.00021770129931085284,0.0018878043777647371,256,256,643,671,0.005111725754856223
1008,cabinet,11.089092120528221,1,1,0,0,0.0028126661626477144,0.0043070014694695635,0.04403987776323005,0.00021780131154773563,0.0006995967515731356,256,256,645,801,0.007119667632117278
1009,cabinet,11.910296976566315,1,1,0,0,0.0014606944628334023,0.0031168440559655895,0.019411716646590665,0.0005428608758925972,0.0004369319646554586,256,256,797,839,0.0045775385187989915
1010,cabinet,11.196177452802658,1,1,0,0,0.003618508531377597,0.0051627567711055285,0.05646716400512935,0.0006675016441945458,0.0007507908533351303,256,256,670,801,0.008781265302483125
1011,cabinet,8.88282060623169,1,1,0,0,0.004232161672358519,0.0060610063407248805,0.06361559249817024,0.000916400533737774,0.0011662571576099776,256,256,487,648,0.010293168013083399
1012,cabinet,8.278909139335155,1,1,0,0,0.0009932306653479056,0.0019250510636841538,0.015059231332894635,0.0001241832647177624,0.0005164887445044542,256,256,700,803,0.0029182817290320595
1013,cabinet,6.358811631798744,1,1,0,0,0.0039314497608452115,0.005633118138598165,0.06217914780858829,0.000425721886545858,0.0006477918050003511,256,256,622,819,0.009564567899443377
1014,cabinet,9.863709099590778,1,1,0,0,0.0022636064651564785,0.0035003188708733384,0.03518385334452611,0.000358720077826738,0.0007593830772861989,256,256,633,791,0.005763925336029816
1015,cabinet,7.540359161794186,1,1,0,0,0.006505842493670373,0.00829541938515689,0.10292314446300461,0.0005660891680849952,0.001202476993967909,256,256,499,817,0.014801261878827264
1016,cabinet,10.539086535573006,1,1,0,0,0.001977409366847056,0.0029336054104570283,0.023564657893213325,0.001211529300133185,0.0006576251750327958,256,256,747,857,0.004911014777304084
1017,cabinet,10.870130732655525,1,1,0,0,0.003469669064562333,0.0045434004507232655,0.05407792441525924,0.00030222241439546715,0.0005692595349517677,256,256,629,793,0.008013069515285598
1018,cabinet,9.672660380601883,1,1,0,0,0.008118955509978472,0.008990195358449004,0.1288654604362015,0.0007523485730105417,0.0015068982733918573,256,256,514,842,0.017109150868427476
1019,cabinet,11.813330464065075,1,1,0,0,0.000831008397070816,0.0017624234569405708,0.007574542497772787,0.0002963806139328147,0.0003459655729228412,256,256,791,802,0.002593431854011387
1020,cabinet,7.864343002438545,1,1,0,0,0.0058461190314742255,0.007475357046054246,0.09222904629553828,0.000567273583879174,0.0013807800972208293,256,256,522,813,0.013321476077528472
1021,cabinet,10.75524277985096,1,1,0,0,0.0038025034956969306,0.006223998273013747,0.056470343870870805,0.0006251900563832048,0.0012295831408247549,256,256,631,813,0.010026501768710677
1022,cabinet,9.3462523072958,1,1,0,0,0.000814511413941169,0.0012931963765836986,0.005333184825129635,0.0007308607411032897,0.00029212273568971544,256,256,762,712,0.0021077077905248677
1023,cabinet,6.161962635815144,1,1,0,0,0.003799899462096877,0.006826806179490313,0.05609482318314458,0.0008602380032685097,0.0015802198789543513,256,256,533,702,0.01062670564158719
1024,cabinet,8.76367837190628,1,1,0,0,0.0036298993588293007,0.006528860404529597,0.05677939005650463,0.0005058548347551366,0.0009136891485330926,256,256,545,742,0.010158759763358899
1025,cabinet,7.076620124280453,1,1,0,0,0.0044635531680111955,0.006396772869648072,0.06940808909933077,0.000518022183793751,0.0008369298748531834,256,256,549,730,0.010860326037659268
1026,cabinet,9.202378802001476,1,1,0,0,0.0029403637604345904,0.0036114190163775073,0.046284847027011244,0.00038798033872220177,0.0007860130179011462,256,256,689,816,0.006551782776812098
1027,cabinet,11.432617902755737,1,1,0,0,0.004886857906358669,0.0073251831353269535,0.07167800025095966,0.001388553579467322,0.0016290347824048461,256,256,550,740,0.012212041041685624
1028,cabinet,7.0847319439053535,1,1,0,0,0.004888818353461324,0.007768606132707735,0.07730889149726379,0.0004051278461890545,0.0015198445963049458,256,256,581,748,0.01265742448616906
1029,cabinet,5.004688631743193,1,1,0,0,0.002333931101194318,0.0039541814613336815,0.03689315138238701,0.00028428771622210705,0.000988197237793011,256,256,521,712,0.006288112562528
1030,cabinet,6.458064541220665,1,1,0,0,0.0005388325194623249,0.0013330272666662733,0.006624911332676812,0.0003227436437674945,0.0005024459199978672,256,256,625,653,0.0018718597861285982
1031,cabinet,8.074266836047173,1,1,0,0,0.0010644185458556566,0.006037809306901516,0.01589367187933074,9.855857109695044e-05,0.002268652462763995,256,256,643,719,0.007102227852757173
1032,cabinet,12.6190185546875,1,1,0,0,0.0005134306129547464,0.0017082299545511468,0.00682332325864497,0.00016269301224347554,0.0004895794974496825,256,256,569,516,0.0022216605675058933
1033,cabinet,11.295508593320847,1,1,0,0,0.0018215483139116613,0.004272505847708496,0.02590942810167083,0.0005509369147466275,0.0006181063876485888,256,256,692,775,0.006094054161620157
1034,cabinet,8.821994066238403,1,1,0,0,0.0018884786618246318,0.0020567011626632394,0.02964263749417537,0.0002585040438140484,0.0003384938590013367,256,256,761,807,0.003945179824487871
1035,cabinet,9.634438902139664,1,1,0,0,0.0009888749821739097,0.0014944961545922094,0.0109131943879732,0.0005564436182203718,0.0005914158507532444,256,256,729,724,0.002483371136766119
1036,cabinet,9.47575643658638,1,1,0,0,0.0005169616439036715,0.002227809892171818,0.007362008497273029,0.0001559402424796824,0.000782315039906565,256,256,692,728,0.0027447715360754896
1037,cabinet,12.088022194802761,1,1,0,0,0.0014696760017949607,0.004153705041779338,0.01780985416573104,0.00028007844953199454,0.0008760889660869088,256,256,731,776,0.005623381043574299
1038,cabinet,10.122336447238922,1,1,0,0,0.005498422717045069,0.005813367907108455,0.08652570359512046,0.0008663038389745137,0.0008624132838524634,256,256,510,823,0.011311790624153524
1039,cabinet,7.239934056997299,1,1,0,0,0.005779144310821726,0.0070611423361144066,0.0915181391186963,0.0006328896218724296,0.0009249600832512859,256,256,536,811,0.012840286646936133
1040,cabinet,7.441701367497444,1,1,0,0,0.002251289812071992,0.003498315709889367,0.033590111041056,0.00038661287981306414,0.0008917217857863369,256,256,604,693,0.005749605521961359
1041,cabinet,10.721680708229542,1,1,0,0,0.003106185696587402,0.0044977157448951345,0.048767961356481884,0.0004963519724959108,0.00046888310143010457,256,256,672,819,0.007603901441482536
1042,cabinet,12.031597085297108,1,1,0,0,0.0007411213212612967,0.003070979055046272,0.0067340617935712005,0.00040896181258731623,0.0006709085467524216,256,256,711,770,0.0038121003763075686
1043,cabinet,9.993037208914757,1,1,0,0,0.004381067574056176,0.0059721434941212605,0.06769411401783214,0.0011006277124636192,0.0008166766537067159,256,256,570,794,0.010353211068177437
1044,cabinet,10.948125272989273,1,1,0,0,0.0016870727320030044,0.00411594020036037,0.022996186568355736,0.0005921291745065727,0.0007642451155456869,256,256,733,767,0.005803012932363375
1045,cabinet,6.662501022219658,1,1,0,0,0.0008172755062573675,0.0014277470273337093,0.01247674951867419,0.0001703757141013158,0.00027071719135552443,256,256,624,717,0.002245022533591077
1046,cabinet,8.632334880530834,1,1,0,0,0.003190526177646141,0.004187374707815208,0.05049870831932894,0.0002973075456400437,0.0007392667239936061,256,256,571,755,0.007377900885461349
1047,cabinet,6.718208082020283,1,1,0,0,0.0009358220153526973,0.0018739615577679754,0.014735617473114502,0.00014448746319352347,0.000665649384902548,256,256,571,641,0.0028097835731206726
1048,cabinet,9.56078339368105,1,1,0,0,0.0031554405825128516,0.004667586714003966,0.04961656816528202,0.00028551878969367006,0.0005603470605737822,256,256,585,793,0.007823027296516818
1049,cabinet,7.385184057056904,1,1,0,0,0.002109075648324687,0.002772253556784183,0.03345410511509828,0.0002898457397767784,0.0004672871593264733,256,256,592,762,0.00488132920510887
1050,lamp,2.103088889271021,1,1,0,0,0.00015372989768069984,0.00011098544638908203,0.00045349590226444333,0.00015020136038862496,1.5762394967793825e-05,256,256,516,547,0.0002647153440697819
1051,lamp,5.806494504213333,1,1,0,0,0.0021570143231393296,0.002907600287432927,0.0331830790933932,0.0003242563601208485,0.0009365246780001053,256,256,466,552,0.005064614610572256
1052,lamp,4.117964766919613,1,1,0,0,0.0017775413777286176,0.005353745094598322,0.02800051900096739,0.0002750565659816878,0.003795042840203875,256,256,495,653,0.00713128647232694
1053,lamp,5.653770640492439,1,1,0,0,0.001693320000486915,0.0022064736324378816,0.026660415670166554,0.0001270344597534426,0.0007240267570450923,256,256,462,619,0.0038997936329247967
1054,lamp,3.7538555916398764,1,1,0,0,0.000845799725669784,0.0008512515695730472,0.011953653706141697,0.00018641999856232197,0.0002803425849827073,256,256,494,551,0.0016970512952428313
1055,lamp,9.303231723606586,1,1,0,0,0.004297671128275322,0.004029808683881284,0.06675396719122882,0.0007340446688991632,0.000929520191521834,256,256,655,792,0.008327479812156606
1056,lamp,4.998475778847933,1,1,0,0,0.00010197983539333213,0.0007191289231851963,0.0012548921423640536,3.733156987953206e-05,0.0001009467213673532,256,256,648,643,0.0008211087585785284
1057,lamp,8.83017759770155,1,1,0,0,0.0026833724348286577,0.0041834408790426105,0.0414638933995356,0.00040578700967390676,0.002160337221738329,256,256,402,490,0.006866813313871269
1058,lamp,3.3633606508374214,1,1,0,0,0.000686785166236242,0.0005881431994061651,0.01026601643690558,0.00015833319073618501,0.00011261112049500165,256,256,411,572,0.0012749283656424072
1059,lamp,5.991240497678518,1,1,0,0,0.0007086274319231058,0.0007891130791717706,0.005802759449015037,0.0004809362623217511,0.0001782437121206626,256,256,723,704,0.0014977405110948765
1060,lamp,3.2031359151005745,1,1,0,0,0.00041879108012942795,0.000732532765653579,0.006328357851914815,0.00010195678783910477,0.0003261512583098494,256,256,396,520,0.0011513238457830069
1061,lamp,5.617451388388872,1,1,0,0,0.003060923806391417,0.0027469203031964297,0.046580344769833325,0.0007584427457290946,0.0010425037203162096,256,256,444,574,0.005807844109587847
1062,lamp,4.434144124388695,1,1,0,0,0.0006191986471359553,0.001504123428418003,0.0034105624350586443,0.0005546565885289644,0.0003278566710556772,256,256,657,647,0.0021233220755539585
1063,lamp,2.6927045546472073,1,1,0,0,0.0004984851367448651,0.0005302350925415551,0.007548194075645562,0.00010675126213814548,0.0004132274896918894,256,256,396,509,0.0010287202292864203
1064,lamp,6.620142608880997,1,1,0,0,0.001617548860245628,0.0025638340659325286,0.02388029410965622,0.0003231826129309165,0.0010790785664217015,256,256,462,666,0.004181382926178157
1065,lamp,4.546782001852989,1,1,0,0,0.0006701060024881808,0.0006990733026761715,0.010117043384120677,0.00017786944328942208,0.00013953956892435266,256,256,582,684,0.0013691793051643524
1066,lamp,2.29287869296968,1,1,0,0,0.0002809892419900486,0.0008531904155118359,0.0033486421830862716,0.00015878305275553975,0.0005929217162161955,256,256,407,460,0.0011341796575018845
1067,lamp,3.5855830647051334,1,1,0,0,0.0012117166472520558,0.001266760206812249,0.01700425248805407,0.0002733251114475238,0.0005189878776067824,256,256,390,619,0.002478476854064305
1068,lamp,3.6734770983457565,1,1,0,0,0.00024020913230959735,0.00044018103016745945,0.003546907399656512,4.834049117816933e-05,0.0001448044311887363,256,256,495,547,0.0006803901624770568
1069,lamp,4.2166318744421005,1,1,0,0,0.001536313264674047,0.0040935989775926,0.020060558873574334,0.00033895230419521416,0.0019518925741713227,256,256,426,583,0.005629912242266647
1070,lamp,3.10753146186471,1,1,0,0,0.0004969740260279688,0.0009085753016468623,0.0044523117457659685,0.00038850378933802843,0.0005390537445153,256,256,518,565,0.0014055493276748311
1071,lamp,3.1009139493107796,1,1,0,0,0.0002837888516097507,0.0004087313991128542,0.0013355640976425319,0.00024981995285163643,8.64911504048875e-05,256,256,484,517,0.0006925202507226049
1072,lamp,5.445594433695078,1,1,0,0,0.0013624985838743488,0.0013568780791499812,0.021266674975555684,0.00021974335451136265,0.00031255655013582434,256,256,584,702,0.00271937666302433
1073,lamp,3.9547807537019253,1,1,0,0,0.0004085726647789416,0.0006141996215276194,0.004325609986981234,0.00030464790757276077,0.0002572693275184113,256,256,508,579,0.0010227722863065608
1074,lamp,2.5101169012486935,1,1,0,0,0.00020688213648984149,0.00020670908378229785,0.0031273914599842527,2.6299542974153947e-05,7.257385773278696e-05,256,256,508,513,0.00041359122027213933
1075,lamp,2.006269060075283,1,1,0,0,0.000269167285970408,0.0002911068810575869,0.003898696578797729,0.00011701717651776944,0.0001217316336474008,256,256,326,572,0.0005602741670279949
1076,lamp,4.31134132668376,1,1,0,0,0.0017728343572446055,0.0027188673090926727,0.027674575595130334,0.0001615855294859669,0.0012959109886773617,256,256,480,653,0.004491701666337278
1077,lamp,8.470394648611546,1,1,0,0,0.000505017454228999,0.0009324999805146925,0.004864529250952221,0.00012706783847846181,0.0003459778543657634,256,256,606,708,0.0014375174347436915
1078,lamp,2.9390109702944756,1,1,0,0,0.0002188628096254047,0.0002861970978707636,0.0031969597420917406,5.47406313736959e-05,0.00010944292639714114,256,256,415,474,0.0005050599074961682
1079,lamp,4.166880156844854,1,1,0,0,0.0006444081351179052,0.000674457412992588,0.00536365969881116,0.00016187482343235984,0.00020850525697347448,256,256,611,594,0.0013188655481104932
1080,lamp,4.222508054226637,1,1,0,0,0.0005198944597441873,0.0009509316574171289,0.007478466191235317,0.00015543769778729802,0.00048195455493311827,256,256,584,615,0.0014708261171613162
1081,lamp,8.89308750629425,1,1,0,0,0.001962070836752694,0.007070167938181349,0.030621411547379053,0.0004059755484780714,0.004341196886256917,256,256,541,716,0.009032238774934042
1082,lamp,2.8812475502490997,1,1,0,0,0.00026071316744819944,0.0006649979924411052,0.003974575828694481,3.3653533147173244e-05,0.0002711504409916092,256,256,384,486,0.0009257111598893046
1083,lamp,3.8935444317758083,1,1,0,0,0.0008337795915416134,0.0008770135160864131,0.002663164284210768,0.0007837727273388819,0.000398522669725781,256,256,602,608,0.0017107931076280267
1084,lamp,8.350170217454433,1,1,0,0,0.005610480398079304,0.005639758673091497,0.08898246619582462,0.0005895550252308895,0.0016262731512911206,256,256,604,769,0.0112502390711708
1085,lamp,4.69156913459301,1,1,0,0,0.00026094533984783206,0.00039778939747642266,0.00401089469865976,4.851083306268034e-05,5.776675305418769e-05,256,256,647,650,0.0006587347373242547
1086,lamp,5.811374168843031,1,1,0,0,0.0009272496621891798,0.00268680513375297,0.005960366656248195,0.0008223810666934473,0.0015773795907369006,256,256,541,612,0.00361405479594215
1087,lamp,6.546266842633486,1,1,0,0,0.00257067421234518,0.002705748825887323,0.040392777936133974,0.0002765284678834107,0.0004810665376505834,256,256,628,724,0.005276423038232503
1088,lamp,3.300254000350833,1,1,0,0,0.0005839105003417298,0.00046601664329006947,0.00888536505280854,0.00015025715606010472,9.062621419035009e-05,256,256,417,512,0.0010499271436317994
1089,lamp,13.145641423761845,1,1,0,0,0.005350320653229075,0.004528469976793893,0.04598514549758936,0.004648122306863206,0.0021167724894645963,256,256,914,677,0.00987879063002297
1090,lamp,7.094844244420528,1,1,0,0,0.000788900153322926,0.0026568485294336083,0.005292849718266368,0.0003113810499892353,0.0012794307923401568,256,256,523,495,0.0034457486827565342
1091,lamp,5.633827298879623,1,1,0,0,0.0013433428866491985,0.004383458990970224,0.019721748858642803,0.0002127653568422495,0.0022579410718696117,256,256,516,564,0.0057268018776194226
